date,ces_error,ces_abs_error,adp_error,adp_abs_error,ces_error_6m,ces_abs_error_6m,adp_error_6m,adp_abs_error_6m
2015-10-01,-140.008549372986,140.008549372986,-205.771549372997,205.771549372997,-60.2695903599961,95.3224600979884,-54.1255903599985,120.857996243668
2015-11-01,107.127732197958,107.127732197958,139.505732197987,139.505732197987,-26.2331927931712,96.9953065971495,-4.642859459835,117.877176076166
2015-12-01,-0.0721614340291126,0.0721614340291126,-9.82616143399707,9.82616143399707,-30.7259603421699,92.5265928594939,-17.0701270088341,108.725295671833
2016-01-01,31.2197116639873,31.2197116639873,121.865711664005,121.865711664005,2.08858447432673,70.1186185976597,30.2055844743345,102.071488076666
2016-02-01,92.8183101679751,92.8183101679751,82.7723101680013,82.7723101680013,4.51260860998688,72.5426427333199,23.6109419433343,95.4768455456658
2016-03-01,81.1802437639854,81.1802437639854,82.5362437640028,82.5362437640028,28.7108811644818,75.4044514334867,35.1803811645002,107.046284766832
2016-04-01,-300.934236185029,300.934236185029,-278.480236185011,278.480236185011,1.88993336247465,102.225399235494,23.0622666958313,119.164399235501
2016-05-01,144.715212948053,144.715212948053,302.597212948006,302.597212948006,8.15451348749048,108.48997936051,50.2441801541678,146.346312693837
2016-06-01,242.914635641981,242.914635641981,156.362635641998,156.362635641998,48.6523130001588,148.963725061835,77.942313000167,170.769058395171
2016-07-01,-235.084303332013,235.084303332013,-288.214303331995,288.214303331995,4.26831050082546,182.941157006506,9.59564383416704,198.493823673169
2016-08-01,52.5895548530243,52.5895548530243,106.027554852995,106.027554852995,-2.43648205166634,176.236364454014,13.4715179483327,202.369697787335
2016-09-01,-249.545934844005,249.545934844005,-232.929934844,232.929934844,-57.5575118196648,204.297312967351,-39.1061784863344,227.435312967334
2016-10-01,258.516396901003,258.516396901003,269.437396901003,269.437396901003,35.6842603613404,197.22767308668,52.2134270280013,225.928173086666
2016-11-01,35.1399479759857,35.1399479759857,83.2779479759974,83.2779479759974,17.4217161993292,178.965128924669,15.6602161993331,189.374962257998
2016-12-01,57.2117901029851,57.2117901029851,60.6077901030026,60.6077901030026,-13.52875805717,148.014654668169,-0.298924723832798,173.415821334832
2017-01-01,0.398202457959997,0.398202457959997,50.8742024579949,50.8742024579949,25.7183262411587,108.900304522494,56.2158262411655,133.859137855832
2017-02-01,19.2328175440198,19.2328175440198,96.7988175440023,96.7988175440023,20.1588700229913,103.340848304326,54.6777033563334,132.321014971
2017-03-01,-81.0536179599585,81.0536179599585,89.2263820400008,89.2263820400008,48.2409228369991,75.2587954903186,108.370422837,108.370422837
2017-04-01,136.33331622,136.33331622,124.18031622,124.18031622,27.877076056832,54.8949487101515,84.1609093901663,84.1609093901663
2017-05-01,-103.017145509017,103.017145509017,29.2598544910008,29.2598544910008,4.85089380933156,66.2078149656566,75.1578938093335,75.1578938093335
2017-06-01,-147.292787662998,147.292787662998,-189.779787662998,189.779787662998,-29.233202484999,81.2213145589922,33.4266308483334,96.6865600693328
2017-07-01,278.121537600004,278.121537600004,251.542537599986,251.542537599986,17.0540200386749,127.508537082666,66.8713533719986,130.131282592998
2017-08-01,-36.9793065300037,36.9793065300037,66.5506934700196,66.5506934700196,7.68533269300436,130.466285246997,61.8299993596681,125.089928580668
2017-09-01,-126.149099164992,126.149099164992,56.0759008349967,56.0759008349967,0.16941915883217,137.982198781169,56.3049191588341,119.564848379834
2017-10-01,29.3918862689752,29.3918862689752,6.31588626900432,6.31588626900432,-17.6541524996719,120.158627122665,36.6608475003349,99.9207767213343
2017-11-01,20.3657688210078,20.3657688210078,-10.480231178998,10.480231178998,2.90966655533218,106.383397674663,30.0374998886684,96.7908395026672
2017-12-01,-60.6802779510035,60.6802779510035,63.216722048979,63.216722048979,17.3450848406646,91.9479793893309,72.2035848406647,75.696995233664
2018-01-01,1.20635592602775,1.20635592602775,51.3103559260045,51.3103559260045,-28.8074454383313,45.7954491103349,38.8315545616677,42.324964954667
2018-02-01,-28.1031709159724,28.1031709159724,-81.7171709159899,81.7171709159899,-27.3280895026595,44.3160931746631,14.1202438306661,44.8527111956621
2018-03-01,-67.0847162090067,67.0847162090067,86.6052837909991,86.6052837909991,-17.484025676662,34.4720293486656,19.2084743233332,49.9409416883291
2018-04-01,176.162941112969,176.162941112969,221.865941113004,221.865941113004,6.97781679733695,58.9338718226645,55.1334834639997,85.8659508289957
2018-05-01,-89.4335251459852,89.4335251459852,-118.105525146008,118.105525146008,-11.3220655304952,70.4451645434941,37.195934469498,103.803499823497
2018-06-01,-161.123059016973,161.123059016973,-173.136059016984,173.136059016984,-28.0625290414901,87.1856280544889,-2.19619570816253,122.123389318165
2018-07-01,124.640414365975,124.640414365975,188.058414365998,188.058414365998,-7.49018596816556,107.757971127813,20.5951473651697,144.914732391497
2018-08-01,-113.953082353983,113.953082353983,-142.771082354018,142.771082354018,-21.7985045411673,122.066289700815,10.4194954588318,155.090384297835
2018-09-01,74.5894693820155,74.5894693820155,185.204469382016,185.204469382016,1.81385972400312,123.317081896317,26.8526930573345,171.523581896338
2018-10-01,60.6703957770078,60.6703957770078,56.981395777002,56.981395777002,-17.4348978319904,104.068324340323,-0.628064498665774,144.042824340338
2018-11-01,-48.1663058500271,48.1663058500271,-5.32930585000383,5.32930585000383,-10.5570279493307,97.1904544576634,18.1679720506683,125.246787791004
2018-12-01,257.435244410008,257.435244410008,234.065244409996,234.065244409996,59.2026892884993,113.242485356503,86.0348559551651,135.401652023172
2019-01-01,-122.674769686011,122.674769686011,-179.266769686011,179.266769686011,17.9834919465017,112.914877909842,24.8139919464968,133.936377909841
2019-02-01,14.8268226849323,14.8268226849323,185.943822684996,185.943822684996,39.4468094529875,96.3938346316669,79.5998094529992,141.131834631671
2019-03-01,110.406542515033,110.406542515033,66.6505425150097,66.6505425150097,45.4163216418237,102.363346820503,59.8408216418315,121.372846820503
2019-04-01,140.769019622967,140.769019622967,174.545019623013,174.545019623013,58.7660922828169,115.713117461496,79.4347589495001,140.966784128172
2019-05-01,-124.816351728019,124.816351728019,-163.947351728019,163.947351728019,45.9910846364849,128.488125107828,52.9984179698309,167.403125107841
2019-06-01,44.6665588070464,44.6665588070464,-56.3344411929944,56.3344411929944,10.5296370359914,93.0266775073348,4.59847036933247,137.781324571674
2019-07-01,71.5151433279971,71.5151433279971,77.3471433280087,77.3471433280087,42.8946225383261,84.5000731143325,47.3674558716691,120.794720178674
2019-08-01,-225.389447971043,225.389447971043,-140.392447971009,140.392447971009,2.8585774289968,119.593843995351,-7.02192257099835,113.202824393009
2019-09-01,134.755353823013,134.755353823013,136.189353823013,136.189353823013,6.9167126469935,123.651979213348,4.56787931366889,124.792626277676
2019-10-01,38.0588509940135,38.0588509940135,41.0958509939844,41.0958509939844,-10.2016487911654,106.533617775189,-17.6736487911693,102.551098172838
2019-11-01,-36.4813244930119,36.4813244930119,-215.891324493,215.891324493,4.52085574800246,91.8111132360209,-26.3309775853328,111.208426967002
2019-12-01,127.098776280996,127.098776280996,198.254776280996,198.254776280996,18.2595586603275,105.549816148346,16.1005586603323,134.861816148335
2020-01-01,-275.347782333964,275.347782333964,-193.236782333981,193.236782333981,-39.5509289499993,139.52192264934,-28.9967622833326,154.176755982664
2020-02-01,348.375992371992,348.375992371992,276.02599237198,276.02599237198,56.0766444405066,160.019680049498,40.4063111071655,176.782346716159
2020-03-01,560.296033720981,560.296033720981,1231.602033721,1231.602033721,127.000091090168,230.94312669916,222.975091090164,359.351126699158
2020-04-01,-33.6095764490019,33.6095764490019,-225.776576448992,225.776576448992,115.055353182999,230.201580941658,178.496353183001,390.131247608326
2020-05-01,-164.256502936041,164.256502936041,-5446.01150293601,5446.01150293601,93.7594901091604,251.497444015496,-693.190343224167,1261.81794401549
2020-06-01,759.509239463994,759.509239463994,-1610.90876053599,1610.90876053599,199.161233972993,356.899187879329,-994.717599360331,1497.26027472466
2020-07-01,-32.7411449139763,32.7411449139763,-1574.00214491401,1574.00214491401,239.595673542991,316.464748309331,-1224.84515979034,1727.38783515466
2020-08-01,-156.320461411,156.320461411,-1036.06346141099,1036.06346141099,155.479597912493,284.455493149166,-1443.52673542083,1854.06074666117
2020-09-01,-569.510752525006,569.510752525006,-438.115752525009,438.115752525009,-32.8215331285052,285.991279616503,-1721.8130331285,1721.8130331285
2020-10-01,-711.114417838006,711.114417838006,-949.463417838,949.463417838,-145.739006693339,398.908753181337,-1842.42750669333,1842.42750669333
2020-11-01,33.3815181000246,33.3815181000246,111.058518100004,111.058518100004,-112.799336520662,377.096255708668,-916.249169853999,953.268675887334
2020-12-01,-58.9632408399921,58.9632408399921,-13.5932408399979,13.5932408399979,-249.211416571326,260.338589271334,-650.029916571334,687.049422604668
2021-01-01,-342.168307649961,342.168307649961,-222.679307650002,222.679307650002,-300.782610360657,311.909783060665,-424.809443693999,461.828949727334
2021-02-01,88.3445691189845,88.3445691189845,-175.347430881004,175.347430881004,-260.005105272326,300.580467678662,-281.356771939001,318.376277972336
2021-03-01,215.165472062974,215.165472062974,-159.137527937003,159.137527937003,-129.225734507663,241.52292093499,-234.860401174334,271.879907207668
2021-04-01,-343.94822284898,343.94822284898,143.059777151009,143.059777151009,-68.0313686761583,180.328555103486,-52.7732020094989,137.479300426503
2021-05-01,62.4610514660017,62.4610514660017,485.584051465996,485.584051465996,-63.1847797818288,185.175143997816,9.64772021816635,199.900222654169
2021-06-01,247.860122892991,247.860122892991,107.298122893014,107.298122893014,-12.0475524929983,216.657957673315,29.7962808403351,215.517702996338
2021-07-01,-345.042745342042,345.042745342042,-919.659745342013,919.659745342013,-12.5266254416783,217.137030621995,-86.3671254416667,331.68110927834
2021-08-01,11.8486745049886,11.8486745049886,171.564674504994,171.564674504994,-25.2759412106777,204.387714852996,-28.548441210667,331.050649882338
2021-09-01,-20.6331837160396,20.6331837160396,338.168816284001,338.168816284001,-64.5757171738466,171.965666795174,54.3359494928336,360.889197940171
2021-10-01,-915.45921155304,915.45921155304,-872.88321155301,872.88321155301,-159.827548624523,267.21749824585,-114.987881957836,482.526437007171
2021-11-01,-293.028826099995,293.028826099995,39.6011739000049,39.6011739000049,-219.075861552189,305.645460684849,-189.318361552168,408.19595741284
2021-12-01,-315.009906041989,315.009906041989,299.611093958,299.611093958,-312.887533041353,316.837091209682,-157.266199708004,440.248119257004
2022-01-01,224.85421186802,224.85421186802,-526.912788131998,526.912788131998,-217.904706839676,296.805668964012,-91.8083735063347,374.790293055335
2022-02-01,-184.930134973984,184.930134973984,-355.971134973989,355.971134973989,-250.701175086171,325.652579042178,-179.731008419499,405.5247031335
2022-03-01,255.061442612001,255.061442612001,293.665442612001,293.665442612001,-204.752070698164,364.723955524838,-187.148237364832,398.107474188167
2022-04-01,-184.325721338013,184.325721338013,-328.914721338001,328.914721338001,-82.89648899566,242.868373822334,-96.4868223289972,307.446059152332
2022-05-01,236.804663211951,236.804663211951,-2.87033678801382,2.87033678801382,5.40909255633111,233.49768000766,-103.565407443667,301.324252967
2022-06-01,177.627630805015,177.627630805015,,,87.5153486974984,210.600634134831,,
2022-07-01,-377.84200356502,377.84200356502,,,-12.9340205413416,236.098599417664,,
2022-08-01,6.10969574406045,6.10969574406045,-151.490304256004,151.490304256004,18.9059512449991,206.295192879343,,
2022-09-01,-82.6016380769725,82.6016380769725,-110.601638076972,110.601638076972,-37.3712288698298,177.551892123505,,
2022-10-01,210.094573104027,210.094573104027,212.494573103992,212.494573103992,28.3654868705101,181.846700751174,,
2022-11-01,68.0988816879981,68.0988816879981,-37.4011183120019,37.4011183120019,0.247856616517917,153.729070497182,,
2022-12-01,87.7085302000051,87.7085302000051,126.108530199999,126.108530199999,-14.7386601509837,138.74255372968,,
2023-01-01,-241.063927576004,241.063927576004,-630.963927575998,630.963927575998,8.05768584718559,115.946207731511,-98.6423141528309,211.510015254161
2023-02-01,217.148905232025,217.148905232025,172.04890523199,172.04890523199,43.230887428513,151.119409312839,-44.7191125714987,214.936448750159
2023-03-01,180.543562633975,180.543562633975,108.443562633998,108.443562633998,87.0884208803376,167.443063405672,-8.21157911967021,214.576769509663
2023-04-01,216.846560799022,216.846560799022,291.346560798993,291.346560798993,88.2137521628368,168.568394688171,4.93041882949668,227.71876745883
2023-05-01,53.810323704005,53.810323704005,24.9103237040108,24.9103237040108,85.8323258321713,166.186968357506,15.3156591654988,225.636968357498
2023-06-01,-282.993802095007,282.993802095007,31.206197905005,31.206197905005,24.0486037830027,198.73451367334,-0.501396217000244,209.819912974999
2023-07-01,358.23400358099,358.23400358099,526.134003580985,526.134003580985,123.931592309168,218.262859674171,192.34825897583,192.34825897583
2023-08-01,-33.2268395870051,33.2268395870051,-15.226839586976,15.226839586976,82.2023015059967,187.609182066667,161.135634839336,166.211248034995
2023-09-01,4.00914828799432,4.00914828799432,-236.490851712006,236.490851712006,52.779899115,158.186779675671,103.646565781669,187.552462881329
2023-10-01,180.985444012011,180.985444012011,167.585444011987,167.585444011987,46.8030463171648,152.209926877835,83.0197129838343,166.925610083495
2023-11-01,94.2581233429955,94.2581233429955,35.8581233430014,35.8581233430014,53.5443462569965,158.951226817667,84.8443462569994,168.75024335666
2023-12-01,-67.7383299409994,67.7383299409994,-96.4383299409819,96.4383299409819,89.4202582826644,123.075314791999,63.5702582826683,179.622265362656
2024-01-01,11.2661579490232,11.2661579490232,-203.733842051006,203.733842051006,31.5922840106699,65.2473405200047,-58.0743826559968,125.88890510766
2024-02-01,225.01524108497,225.01524108497,130.715241084981,130.715241084981,74.6326307893323,97.2120741029988,-33.7507025440039,145.136972023994
2024-03-01,69.6887647350086,69.6887647350086,-9.91123526499723,9.91123526499723,85.5792335305014,108.158676844168,4.01256686383082,107.373702616159
2024-04-01,171.048394754063,171.048394754063,210.848394754023,210.848394754023,83.9230586541768,106.502501967843,11.22305865417,114.584194406498
2024-05-01,98.3050206089683,98.3050206089683,9.50502060897998,9.50502060897998,84.5975415318389,107.176984845505,6.83087486516646,110.192010617495
2024-06-01,204.305569178017,204.305569178017,193.105569178006,193.105569178006,129.938191385008,129.938191385008,55.0881913849977,126.303217156999
2024-07-01,114.917279543995,114.917279543995,146.517279544001,146.517279544001,147.213378317504,147.213378317504,113.463378317499,116.767123405831
2024-08-01,-153.52136607701,153.52136607701,-183.721366076992,183.721366076992,84.1239437905072,135.297732482844,61.0572771238367,125.601477571166
2024-09-01,129.636537463957,129.636537463957,38.6365374639863,38.6365374639863,94.115239245332,145.289027937669,69.1485725786673,130.389027937665
2024-10-01,119.547147879988,119.547147879988,348.24714788,348.24714788,85.5316980996528,136.705486791989,92.0483647663302,153.288820125328
2024-11-01,46.4464684869745,46.4464684869745,-7.35353151298477,7.35353151298477,76.8886060793205,128.062394771657,89.238606079336,152.930238609328
2024-12-01,240.420904081053,240.420904081053,131.120904081006,131.120904081006,82.9078285631598,134.081617255496,78.9078285631695,142.599461093162
